"V1","Users","Product","Ratings","TimeStamp"
"31420","AGCQUDUCJRV0B","1481058134",4,1351123200
"31423","AOGRUTGTRTF97","1481058134",5,1352073600
"31424","A2OS2JHUJ9B7E3","1481058134",5,1366848000
"31425","A3KBRXW4PKK2MT","1481058134",5,1356566400
"31426","A3FS37D3BX9YAS","1481058134",4,1380672000
"31427","A2H418XSATH0K7","1481058134",5,1351382400
"31428","A15WWOTR3FBTD0","1481058134",5,1391990400
"31434","AW4NFCPN81CS3","1481058134",4,1381276800
"31435","A2ZP6ZIEQH9TQY","1481058134",2,1373673600
"31436","A3QLMOH8UIPL74","1481058134",5,1367625600
"31439","A3361XGKYF17S3","1481058134",4,1367280000
"31441","A320NYVVIZSZGY","1481058134",4,1352764800
"31442","A3HS3KYR9D08MW","1481058134",5,1365897600
"31443","A18O583BFX2LJR","1481058134",4,1357344000
"31444","A33KNBGC6UM133","1481058134",4,1374710400
"31446","A3W3XC01BFJJMR","1481058134",5,1382054400
"31450","A3QQ3G6YIZKGV","1481058134",5,1365379200
"31451","A1RM1BXXU6KJPM","1481058134",4,1369526400
"31452","A32ZHWSB4NJINH","1481058134",5,1381968000
"31454","AJF5VC7B07WXM","1481058134",5,1368576000
"31455","A3EJDCT3TAEC2","1481058134",4,1370390400
"31457","A11GG623AD89YT","1481058134",5,1359072000
"31458","A19DWIC1T7127Y","1481058134",5,1367712000
"31460","A13KP9R4K5RZES","1481058134",4,1351296000
"31462","A7R4EAQ4KHLIY","1481058134",4,1355788800
"31463","A3IWM2EU4BUMSD","1481058134",5,1371168000
"31464","A1NJHOGKZZRAX8","1481058134",5,1369353600
"31467","A3C5VDFQ6IE702","1481058134",4,1361836800
"31468","A3KM84RAZA7XXC","1481058134",4,1365638400
"31469","A2H5U8EDKQEFXZ","1481058134",5,1379808000
"31470","A2IEQ2QLPYH8I3","1481058134",2,1388707200
"32116","A3526B1LCK47X9","1481953214",4,1362528000
"32118","A14E7UOXFGLIJN","1481953214",5,1369785600
"32119","A2JXKTUD7CSNY6","1481953214",5,1369440000
"32120","A2GT3TNFITYMML","1481953214",5,1378080000
"32121","A3RINEQ4GDTR55","1481953214",5,1370217600
"32124","A2R3VAGCIFTZUZ","1481953214",5,1370476800
"32125","A27NVXX82H6EUN","1481953214",4,1362441600
"32126","A2TFGYCEVHXU6W","1481953214",3,1369612800
"32127","A1ZDXZB7BL55ET","1481953214",5,1361664000
"32128","A1JQVAOISRZK3M","1481953214",4,1367020800
"32129","A1JLU5H1CCENWX","1481953214",5,1367020800
"32130","A2KAZR7Z01THW8","1481953214",5,1376179200
"32132","A2VHD8U494G5M4","1481953214",4,1363132800
"32134","A2PMOXCUSGGMX6","1481953214",4,1371340800
"32141","A33OM5IX0UBUS7","1481953214",5,1377561600
"32142","A27V6NFIQ8XFBW","1481953214",5,1382918400
"32143","A1D427FYPTSWR0","1481953214",4,1363564800
"32145","A3QU0T2MAJ2VJM","1481953214",4,1365552000
"32146","A1EREL55X7JD56","1481953214",3,1367539200
"32147","A7QN3YS1SUO7G","1481953214",4,1362700800
"32151","AP8UJDH513B7U","1481953214",5,1373414400
"32152","A3BVZ567DH6SRJ","1481953214",5,1367020800
"32153","A958LJ1BUJLG5","1481953214",4,1368748800
"32154","A2ZU73E6RDADJV","1481953214",5,1361318400
"32155","A2NNKUZDWQ5UGY","1481953214",5,1369440000
"32156","A33UUSX8ECQTRQ","1481953214",5,1390608000
"32157","A2N0YZV2JT6O72","1481953214",4,1396656000
"32158","A1RD05YFMWKM4Y","1481953214",3,1386374400
"32160","A10PXQY535XY39","1481953214",4,1388016000
"32161","A1OJHBV5QL2DXJ","1481953214",4,1368662400
"32164","A39B4H20EJ9PMT","1481953214",5,1368489600
"32165","A6M2QSCUVYEJU","1481953214",5,1368576000
"32166","A13MGOHY9LV11G","1481953214",4,1373155200
"32168","AAWWVH8V7DVX4","1481953214",3,1367712000
"32171","A33JTEMYGCO69V","1481953214",4,1367539200
"32172","A1IRYXDIFSCSEF","1481953214",5,1365465600
"32174","A2VRZDJXL8K5ZM","1481953214",4,1362700800
"32176","A29G5X33I71N83","1481953214",2,1374710400
"32177","A243FA8XGHI63J","1481953214",5,1363219200
"32179","A2L15MBNQU7O6G","1481953214",4,1397088000
"32181","A1VOV2KWOAVLAA","1481953214",5,1376179200
"32182","A2103X7H4V415L","1481953214",5,1370822400
"32187","AWC38PDUZQ8RJ","1481953214",4,1376179200
"32188","A1HTJ9URX28SY4","1481953214",5,1369526400
"32190","A35RCD7ZMLKPYO","1481953214",5,1399248000
"32191","A535AAXVRE5VM","1481953214",4,1377648000
"32198","A2ZBOGVULTN8AC","1481953214",3,1362182400
"32199","AHBARDTLF35PU","1481953214",4,1366848000
"32201","A29M2V3Z5YIL2Q","1481953214",3,1362960000
"32203","A1FJ6YD0TL90GN","1481953214",5,1367020800
"32204","A23GHQSCI24QI8","1481953214",5,1365292800
"32205","A3BMLG97SSIKN3","1481953214",5,1363651200
"32206","A1NMUPG3KMWRZM","1481953214",4,1366675200
"32209","A3FQWDNO97VUGG","1481953214",5,1380153600
"32211","A1CQB4MLPK52SZ","1481953214",3,1379289600
"32217","A12G2LI7K2303","1481953214",4,1363219200
"32220","A3KBRXW4PKK2MT","1481953214",4,1403308800
"32221","A3FS37D3BX9YAS","1481953214",5,1370131200
"32222","A2H418XSATH0K7","1481953214",5,1362441600
"32224","A2A96H9YA1LG7G","1481953214",5,1361318400
"32225","A2ZP6ZIEQH9TQY","1481953214",5,1391212800
"32226","A3QLMOH8UIPL74","1481953214",5,1369526400
"32230","A33KNBGC6UM133","1481953214",3,1362787200
"32231","A3W3XC01BFJJMR","1481953214",5,1395532800
"32232","A1C7DFNSXTY09X","1481953214",5,1392163200
"32233","A3EJDCT3TAEC2","1481953214",5,1370390400
"32235","A11GG623AD89YT","1481953214",4,1367971200
"32236","A13KP9R4K5RZES","1481953214",4,1376956800
"32238","A17APVES3TT17Y","1481953214",5,1362268800
"32239","A1K4S4MWXI9E9M","1481953214",5,1364860800
"32242","A3KM84RAZA7XXC","1481953214",5,1361923200
"32243","A1GSF5X6ENMGV","1481953214",5,1370476800
"32248","A1TQYAEFWXVJWV","1481953214",4,1375920000
"32249","A26NG8QVBF5527","1481960741",3,1358726400
"32251","A1PNUOUUJ6AGUJ","1481960741",3,1364774400
"32252","A3RINEQ4GDTR55","1481960741",5,1370217600
"32253","A1GUNBQDH7YE86","1481960741",5,1362355200
"32256","A38GTWP8DC82GT","1481960741",3,1358380800
"32258","A37J1XCFNH6FM4","1481960741",5,1363132800
"32259","A1ZDXZB7BL55ET","1481960741",5,1357862400
"32260","A1JQVAOISRZK3M","1481960741",4,1367712000
"32261","A2KAZR7Z01THW8","1481960741",5,1364774400
"32263","A2Y7HPX4JGE3D0","1481960741",4,1358812800
"32264","A1ANG1191JS7J1","1481960741",4,1365206400
"32265","A2VHD8U494G5M4","1481960741",4,1358726400
"32266","A3SK6BTH6X3EI3","1481960741",5,1367452800
"32269","A2QRFHJ2MOY662","1481960741",3,1365897600
"32270","AKH906R0Z1PPS","1481960741",4,1379376000
"32274","AIH41FDX1K0Z4","1481960741",3,1376611200
"32278","A2Q59QS5174NJ1","1481960741",3,1359244800
"32279","A1GSPADXH17N25","1481960741",5,1362787200
"32280","AM4XZBQH36O2M","1481960741",5,1357948800
"32281","A1MU8E76C6HXW4","1481960741",5,1357948800
"32283","A7QN3YS1SUO7G","1481960741",5,1357948800
"32285","AGBJLNGU1KNJU","1481960741",4,1371859200
"32286","AQGUOLZBA6M7V","1481960741",5,1358208000
"32288","A3H1YPKLPLWALL","1481960741",4,1358294400
"32289","A2HJFCZ5YBYEXV","1481960741",4,1383436800
"32290","A3LTP55583V0Y","1481960741",5,1358812800
"32291","A1KWFT7KHKBHIH","1481960741",5,1358294400
"32292","A33UUSX8ECQTRQ","1481960741",5,1358035200
"32294","AWEJZKUA7PKS4","1481960741",4,1372032000
"32295","AUTMCMDU1Y1O7","1481960741",5,1358035200
"32296","A3RKCR4IGPUFL0","1481960741",5,1368230400
"32298","A3LW8GY42A4URK","1481960741",5,1359072000
"32300","A1JI83RLITTQST","1481960741",5,1362528000
"32302","A39B4H20EJ9PMT","1481960741",4,1357948800
"32303","A6M2QSCUVYEJU","1481960741",4,1357948800
"32305","A1JIZ2Y8VG90AI","1481960741",5,1360800000
"32306","A3B143RS9OTU6F","1481960741",5,1367884800
"32308","A1ULRFNOXE2I08","1481960741",5,1361577600
"32309","A2MHRBM9MKRNTN","1481960741",5,1358035200
"32312","A9LO0O8HSMPRZ","1481960741",4,1359504000
"32316","A2103X7H4V415L","1481960741",5,1360022400
"32317","A64NGKLPWCG32","1481960741",3,1369699200
"32319","A1SFNAPI9UFL3D","1481960741",3,1358121600
"32320","A21J27Z4G0NZFA","1481960741",5,1357948800
"32323","A17OPJ5GTBJVO6","1481960741",5,1358553600
"32324","AZD74VERJY2LP","1481960741",4,1361145600
"32325","A2B1MXB18XYYZ9","1481960741",5,1357948800
"32326","A1BC1EZ5SWCF6B","1481960741",4,1367539200
"32328","A23GHQSCI24QI8","1481960741",5,1359676800
"32329","A3BMLG97SSIKN3","1481960741",4,1363132800
"32330","A2ISJ6GF6EGDAT","1481960741",4,1358294400
"32331","A3FQWDNO97VUGG","1481960741",5,1375401600
"32332","AGYHA346U3CNP","1481960741",5,1365033600
"32333","A2I9SOM8NW320O","1481960741",5,1357948800
"32334","A299FEAJTBV8NO","1481960741",5,1360368000
"32336","A1CQB4MLPK52SZ","1481960741",5,1357948800
"32339","A1ODOV9W7G3GF3","1481960741",4,1358035200
"32340","A9508DHWVHBTN","1481960741",5,1358121600
"32342","A3J6BG42QHFD5T","1481960741",3,1358208000
"32345","A3V9JJ9MCZHTMQ","1481960741",5,1401840000
"32346","A12G2LI7K2303","1481960741",4,1360972800
"32347","A1DJCR1E71SR2C","1481960741",4,1358121600
"32348","A17F3JQAMH2L1U","1481960741",5,1374278400
"32350","AGCQUDUCJRV0B","1481960741",2,1359331200
"32352","A3KBRXW4PKK2MT","1481960741",5,1358380800
"32356","A2EU9VP0MRMUGE","1481960741",3,1387065600
"32361","A3361XGKYF17S3","1481960741",4,1372204800
"32363","AHDWNMKWFS4FZ","1481960741",3,1358208000
"32367","A179ZGXWA4RW3Q","1481960741",4,1358553600
"32369","A3QQ3G6YIZKGV","1481960741",5,1365638400
"32371","A1C7DFNSXTY09X","1481960741",5,1367884800
"32372","AJF5VC7B07WXM","1481960741",5,1358812800
"32373","A11GG623AD89YT","1481960741",5,1362787200
"32375","A19DWIC1T7127Y","1481960741",5,1385251200
"32377","A7R4EAQ4KHLIY","1481960741",5,1358294400
"32379","A3KM84RAZA7XXC","1481960741",3,1358553600
"32381","A2IEQ2QLPYH8I3","1481960741",3,1368748800
"32840","A3526B1LCK47X9","1482332574",4,1358985600
"32842","A26NG8QVBF5527","1482332574",5,1362528000
"32845","A1GUNBQDH7YE86","1482332574",5,1366675200
"32847","A3RINEQ4GDTR55","1482332574",5,1370217600
"32850","A3GV7NR96RJMLK","1482332574",5,1357603200
"32851","A14P4UH613ZFQZ","1482332574",3,1366329600
"32852","A2N0V6GUH28XMN","1482332574",5,1358985600
"32853","A37J1XCFNH6FM4","1482332574",4,1362787200
"32854","A203QQMJRIN721","1482332574",4,1385683200
"32857","A17JIHQIDWN21H","1482332574",4,1370217600
"32858","A1ANG1191JS7J1","1482332574",5,1365206400
"32861","A2Y3ZGVRA3S23L","1482332574",5,1369353600
"32865","A2QRFHJ2MOY662","1482332574",4,1389052800
"32868","A1KYXC0UYAK9UC","1482332574",5,1357344000
"32869","A33OM5IX0UBUS7","1482332574",4,1380326400
"32870","A1HXF0IBWTAP84","1482332574",5,1386892800
"32872","A1D427FYPTSWR0","1482332574",4,1357948800
"32877","A2Q59QS5174NJ1","1482332574",3,1403740800
"32879","A6EAXALXUOFHY","1482332574",5,1366848000
"32880","A143XY6COA69A","1482332574",5,1369958400
"32881","A7QN3YS1SUO7G","1482332574",5,1357257600
"32883","A38I2YE5DPF9PT","1482332574",5,1369353600
"32884","A185DSX2TJYOEQ","1482332574",3,1370563200
"32885","AQGUOLZBA6M7V","1482332574",5,1357516800
"32887","A3H1YPKLPLWALL","1482332574",5,1358380800
"32889","A3BVZ567DH6SRJ","1482332574",4,1367452800
"32890","A2HJFCZ5YBYEXV","1482332574",4,1380931200
"32891","A3LXRIY0HE71K","1482332574",5,1363132800
"32892","A2BGLPDRLCCEL2","1482332574",3,1362614400
"32894","A3LTP55583V0Y","1482332574",5,1357689600
"32895","A1KWFT7KHKBHIH","1482332574",5,1357171200
"32896","A3PSJMCN64D07I","1482332574",5,1365638400
"32900","A1JI83RLITTQST","1482332574",5,1362528000
"32901","A2UQGX6YMQ5BAL","1482332574",4,1369267200
"32904","A3B143RS9OTU6F","1482332574",4,1363046400
"32905","A33JTEMYGCO69V","1482332574",4,1367539200
"32906","A2VRZDJXL8K5ZM","1482332574",4,1380931200
"32908","A1ULRFNOXE2I08","1482332574",5,1357862400
"32910","A9LO0O8HSMPRZ","1482332574",4,1359504000
"32912","A2103X7H4V415L","1482332574",4,1362700800
"32914","A21J27Z4G0NZFA","1482332574",5,1357430400
"32917","A3AXMI34CKM714","1482332574",5,1357603200
"32919","AGVIWB7GUWKE0","1482332574",3,1371772800
"32922","A2B1MXB18XYYZ9","1482332574",5,1357084800
"32925","A29M2V3Z5YIL2Q","1482332574",3,1368230400
"32926","A23GHQSCI24QI8","1482332574",4,1360886400
"32927","A27WSU8CQ502TY","1482332574",5,1384732800
"32928","A1NMUPG3KMWRZM","1482332574",4,1367625600
"32929","AGYHA346U3CNP","1482332574",5,1362700800
"32930","A2I9SOM8NW320O","1482332574",5,1357084800
"32931","A299FEAJTBV8NO","1482332574",5,1360886400
"32935","A1CQB4MLPK52SZ","1482332574",5,1357171200
"32937","A3AD2MXB66CYGL","1482332574",5,1385856000
"32938","A142FJF6Z56NYP","1482332574",5,1361923200
"32939","A1ODOV9W7G3GF3","1482332574",4,1364342400
"32940","AL4D6OHMS2Z9P","1482332574",5,1358121600
"32945","A17F3JQAMH2L1U","1482332574",5,1365984000
"32951","A3KBRXW4PKK2MT","1482332574",4,1366416000
"32953","A2A96H9YA1LG7G","1482332574",5,1365638400
"32954","A3QLMOH8UIPL74","1482332574",5,1398816000
"32957","A3DQ26A7J8IA6A","1482332574",5,1357689600
"32960","AHDWNMKWFS4FZ","1482332574",4,1356912000
"32961","A320NYVVIZSZGY","1482332574",5,1357430400
"32962","A179ZGXWA4RW3Q","1482332574",3,1366070400
"32964","AJF5VC7B07WXM","1482332574",5,1362355200
"32965","A11GG623AD89YT","1482332574",4,1379635200
"32967","A19DWIC1T7127Y","1482332574",2,1374019200
"32968","A7R4EAQ4KHLIY","1482332574",5,1357084800
"32970","A3KM84RAZA7XXC","1482332574",4,1367452800
"32975","A3526B1LCK47X9","148234873X",5,1359849600
"32976","A3IQ5HVRNPSB0X","148234873X",5,1361836800
"32978","A26NG8QVBF5527","148234873X",4,1360540800
"32979","A3UV7BV3U6NA57","148234873X",5,1374019200
"32980","AE4H1E8A90ZHT","148234873X",5,1384473600
"32982","A358GAM1Z9FOC1","148234873X",5,1368921600
"32983","A2N8SA67TDOL4","148234873X",5,1386547200
"32984","A3GV7NR96RJMLK","148234873X",4,1377820800
"32985","A14P4UH613ZFQZ","148234873X",5,1370390400
"32986","A2RYT2UPEQXUAV","148234873X",5,1393200000
"32988","A1LST4I72EIH9P","148234873X",5,1361145600
"32991","A3KN8RX7ZZ1ULZ","148234873X",3,1365465600
"32993","A27NVXX82H6EUN","148234873X",4,1360627200
"32994","A2N0V6GUH28XMN","148234873X",5,1371427200
"32995","A37J1XCFNH6FM4","148234873X",5,1360713600
"32997","A3G0JABVQ4GLAF","148234873X",5,1368403200
"32998","A1ZDXZB7BL55ET","148234873X",5,1359590400
"33000","A3KCWBZLTGI9NK","148234873X",5,1363824000
"33006","A17JIHQIDWN21H","148234873X",5,1372291200
"33007","ANO600Q3MHQ5P","148234873X",5,1399852800
"33008","A1ANG1191JS7J1","148234873X",5,1376438400
"33009","A2VHD8U494G5M4","148234873X",4,1360368000
"33014","A29M69HGLQSG8Z","148234873X",5,1360022400
"33016","A30TZBEYTQK723","148234873X",5,1367452800
"33018","AKH906R0Z1PPS","148234873X",4,1379635200
"33019","A1KYXC0UYAK9UC","148234873X",5,1360368000
"33020","A2EMO71G07GYZG","148234873X",5,1370908800
"33021","A33OM5IX0UBUS7","148234873X",5,1365379200
"33022","A1MUAEATTGI7G5","148234873X",4,1361059200
"33023","A2414AAH5K0H10","148234873X",4,1395273600
"33026","A1D427FYPTSWR0","148234873X",4,1370304000
"33027","A132J9IE3OXW7M","148234873X",5,1369353600
"33031","AHZ63RT78P9U6","148234873X",4,1370217600
"33032","A3QU0T2MAJ2VJM","148234873X",4,1372464000
"33036","A6EAXALXUOFHY","148234873X",5,1361232000
"33037","AM4XZBQH36O2M","148234873X",5,1359936000
"33038","A1MU8E76C6HXW4","148234873X",5,1360022400
"33039","A2KROI4ILOO4JY","148234873X",5,1404000000
"33040","A143XY6COA69A","148234873X",5,1395100800
"33042","A2RQEIYIOV3QXD","148234873X",5,1367193600
"33044","AGBJLNGU1KNJU","148234873X",5,1370131200
"33050","A3H1YPKLPLWALL","148234873X",4,1378771200
"33052","A3BVZ567DH6SRJ","148234873X",4,1362787200
"33054","A2ZU73E6RDADJV","148234873X",5,1370390400
"33057","A1KWFT7KHKBHIH","148234873X",5,1365897600
"33058","A3PSJMCN64D07I","148234873X",5,1360886400
"33059","A1RD05YFMWKM4Y","148234873X",5,1360540800
"33061","AWEJZKUA7PKS4","148234873X",5,1372032000
"33062","A1W5758V90WQKZ","148234873X",5,1363132800
"33063","AUTMCMDU1Y1O7","148234873X",5,1361145600
"33064","A2J7UWRODZ06S9","148234873X",5,1363046400
"33065","A3RKCR4IGPUFL0","148234873X",5,1371168000
"33066","A14ZYLW0816G0P","148234873X",4,1371600000
"33067","A1I12P53XRMJP0","148234873X",4,1375833600
"33068","A39B4H20EJ9PMT","148234873X",5,1361664000
"33070","A1JIZ2Y8VG90AI","148234873X",5,1366675200
"33072","A33JTEMYGCO69V","148234873X",4,1367280000
"33075","A2VRZDJXL8K5ZM","148234873X",4,1387670400
"33077","A1ULRFNOXE2I08","148234873X",5,1360281600
"33078","A29G5X33I71N83","148234873X",4,1360454400
"33082","A2L15MBNQU7O6G","148234873X",5,1404259200
"33085","A1VOV2KWOAVLAA","148234873X",5,1360108800
"33086","A2103X7H4V415L","148234873X",5,1360540800
"33087","A1SFNAPI9UFL3D","148234873X",5,1359590400
"33089","A1GRVX5Y1L702P","148234873X",4,1369958400
"33090","AZD74VERJY2LP","148234873X",5,1360540800
"33092","AWC38PDUZQ8RJ","148234873X",4,1369094400
"33093","A1HTJ9URX28SY4","148234873X",5,1388880000
"33095","A3W2ZUMCYMW6B7","148234873X",5,1360022400
"33096","AM9W61ZE696PD","148234873X",5,1371513600
"33101","A3U41P3MHAEXYU","148234873X",4,1360627200
"33103","A2MI5ZSQ6IV07M","148234873X",5,1366588800
"33107","A29M2V3Z5YIL2Q","148234873X",5,1359936000
"33108","A23GHQSCI24QI8","148234873X",5,1360281600
"33109","A3BMLG97SSIKN3","148234873X",5,1384732800
"33110","A27WSU8CQ502TY","148234873X",5,1363824000
"33111","A1NMUPG3KMWRZM","148234873X",4,1372204800
"33112","A11HGVNM8Q5A2O","148234873X",4,1405036800
"33113","AXM9RSMIEVGKS","148234873X",4,1396742400
"33115","AGYHA346U3CNP","148234873X",5,1365033600
"33116","A2I9SOM8NW320O","148234873X",5,1362787200
"33118","A142FJF6Z56NYP","148234873X",5,1370131200
"33119","AL4D6OHMS2Z9P","148234873X",5,1404950400
"33124","ADH1DQ8EFBJEO","148234873X",5,1370476800
"33125","A2ZJNCM6CKD875","148234873X",5,1370476800
"33126","A916DXE9W36GF","148234873X",5,1365811200
"33128","A1DJCR1E71SR2C","148234873X",3,1373932800
"33129","A17F3JQAMH2L1U","148234873X",4,1389312000
"33130","A3HH5MK8P91G8E","148234873X",5,1359676800
"33131","A21HD9GWN5OHDZ","148234873X",5,1390262400
"33138","A3KBRXW4PKK2MT","148234873X",5,1366416000
"33139","AOD0KRO374ZG6","148234873X",5,1397001600
"33144","AW4NFCPN81CS3","148234873X",4,1373414400
"33145","A34YRJ0YCUU05L","148234873X",5,1369353600
"33149","AHDWNMKWFS4FZ","148234873X",5,1359849600
"33151","AKF1XBBWAQR6L","148234873X",3,1386028800
"33153","A5IWXB9M79X30","148234873X",5,1364515200
"33154","A1RM1BXXU6KJPM","148234873X",5,1370131200
"33155","A1C7DFNSXTY09X","148234873X",5,1395705600
"33157","A11GG623AD89YT","148234873X",5,1368835200
"33159","A19DWIC1T7127Y","148234873X",4,1365206400
"33160","A13KP9R4K5RZES","148234873X",4,1360540800
"33162","A7R4EAQ4KHLIY","148234873X",5,1360022400
"33163","A3IWM2EU4BUMSD","148234873X",4,1395446400
"33165","A3KM84RAZA7XXC","148234873X",5,1361232000
"33166","A3BR1CG9CRXB6Z","148234873X",5,1396224000
"33168","A3526B1LCK47X9","1482632462",5,1362528000
"33170","A26NG8QVBF5527","1482632462",5,1363219200
"33173","A2RYT2UPEQXUAV","1482632462",5,1384041600
"33174","A3GV7NR96RJMLK","1482632462",5,1363910400
"33178","A2R3VAGCIFTZUZ","1482632462",4,1384473600
"33179","A2N0V6GUH28XMN","1482632462",5,1362787200
"33180","A37J1XCFNH6FM4","1482632462",5,1362700800
"33181","A1ZDXZB7BL55ET","1482632462",5,1362355200
"33182","A1JQVAOISRZK3M","1482632462",4,1384387200
"33184","A2Y7HPX4JGE3D0","1482632462",5,1385424000
"33189","A1ANG1191JS7J1","1482632462",5,1404691200
"33192","A23VKINWRY6J92","1482632462",5,1363478400
"33194","A30TZBEYTQK723","1482632462",1,1397520000
"33195","A2QRFHJ2MOY662","1482632462",5,1363737600
"33204","A1EREL55X7JD56","1482632462",5,1362700800
"33208","A2KROI4ILOO4JY","1482632462",5,1387497600
"33210","A2RQEIYIOV3QXD","1482632462",5,1400716800
"33211","A38KPXZZ1AXYKR","1482632462",5,1385251200
"33212","AQGUOLZBA6M7V","1482632462",5,1362787200
"33214","A3H1YPKLPLWALL","1482632462",4,1396483200
"33215","A3BVZ567DH6SRJ","1482632462",5,1362355200
"33217","A958LJ1BUJLG5","1482632462",5,1364688000
"33219","A33UUSX8ECQTRQ","1482632462",5,1362268800
"33220","A1RD05YFMWKM4Y","1482632462",4,1363651200
"33221","A5FDYZB6MG2TT","1482632462",4,1396137600
"33225","A2MRIMB8IRTC0N","1482632462",5,1371859200
"33226","A3B143RS9OTU6F","1482632462",4,1397001600
"33227","A33JTEMYGCO69V","1482632462",4,1367539200
"33234","A1VOV2KWOAVLAA","1482632462",5,1363392000
"33235","A2103X7H4V415L","1482632462",5,1366588800
"33236","A64NGKLPWCG32","1482632462",5,1365465600
"33239","A1GRVX5Y1L702P","1482632462",4,1369872000
"33240","AZD74VERJY2LP","1482632462",4,1362614400
"33242","A1HTJ9URX28SY4","1482632462",5,1400803200
"33243","A3W2ZUMCYMW6B7","1482632462",4,1362268800
"33244","A2M4P4HNWYLJEL","1482632462",2,1384819200
"33245","A535AAXVRE5VM","1482632462",5,1395273600
"33252","A3U41P3MHAEXYU","1482632462",4,1363132800
"33255","A29M2V3Z5YIL2Q","1482632462",5,1362441600
"33256","A1NMUPG3KMWRZM","1482632462",5,1384905600
"33260","A9508DHWVHBTN","1482632462",5,1368403200
"33262","AR5O1A0W3ZDCI","1482632462",5,1367625600
"33263","A1841TMI2HV7BS","1482632462",5,1365206400
"33264","A3PATLW8T3PQV7","1482632462",4,1369612800
"33265","A1DJCR1E71SR2C","1482632462",2,1363564800
"33266","A3HH5MK8P91G8E","1482632462",5,1364688000
"33267","A21HD9GWN5OHDZ","1482632462",5,1387929600
"33269","A34RCMEBA3J81X","1482632462",5,1388361600
"33270","A3KBRXW4PKK2MT","1482632462",4,1366416000
"33271","A3HY7DE45OAY0G","1482632462",4,1362182400
"33276","AFC97KDPMJHXG","1482632462",5,1384819200
"33278","A20A8HZX37BOYL","1482632462",3,1366934400
"33279","AHDWNMKWFS4FZ","1482632462",4,1362182400
"33281","A18O583BFX2LJR","1482632462",5,1382486400
"33282","AKF1XBBWAQR6L","1482632462",2,1375747200
"33283","A33KNBGC6UM133","1482632462",5,1362614400
"33285","A5IWXB9M79X30","1482632462",5,1362787200
"33289","A19DWIC1T7127Y","1482632462",5,1365984000
"33290","A17APVES3TT17Y","1482632462",5,1363305600
"33291","A7R4EAQ4KHLIY","1482632462",5,1363651200
"33292","A3KM84RAZA7XXC","1482632462",5,1379635200
"33295","A1098Z3D7ENJ2F","1482632462",5,1396915200
"33607","AE4H1E8A90ZHT","1482747634",5,1370736000
"33612","A2N8SA67TDOL4","1482747634",4,1376956800
"33613","A2GT3TNFITYMML","1482747634",5,1366070400
"33615","A2RYT2UPEQXUAV","1482747634",4,1398038400
"33618","A1LST4I72EIH9P","1482747634",5,1367884800
"33620","A2R3VAGCIFTZUZ","1482747634",4,1371168000
"33623","A2N0V6GUH28XMN","1482747634",4,1363996800
"33624","A37J1XCFNH6FM4","1482747634",2,1382313600
"33625","A3G0JABVQ4GLAF","1482747634",3,1374537600
"33626","A19UT0OPQCDR8","1482747634",5,1363219200
"33632","A1ANG1191JS7J1","1482747634",4,1376352000
"33636","A1H35RNPTPP9RI","1482747634",5,1381622400
"33639","A2QRFHJ2MOY662","1482747634",5,1363219200
"33643","A1KYXC0UYAK9UC","1482747634",4,1364256000
"33648","A1D427FYPTSWR0","1482747634",3,1371945600
"33649","AIH41FDX1K0Z4","1482747634",3,1396396800
"33653","A3QU0T2MAJ2VJM","1482747634",3,1367884800
"33655","A1EREL55X7JD56","1482747634",4,1401235200
"33656","A6EAXALXUOFHY","1482747634",4,1363478400
"33657","A1GSPADXH17N25","1482747634",4,1367971200
"33658","A143XY6COA69A","1482747634",5,1364774400
"33659","A2RQEIYIOV3QXD","1482747634",5,1363564800
"33660","AGBJLNGU1KNJU","1482747634",4,1364515200
"33661","A38I2YE5DPF9PT","1482747634",5,1370736000
"33663","AFLUSKCVBJ8UG","1482747634",2,1372032000
"33665","AQGUOLZBA6M7V","1482747634",4,1363564800
"33669","A3H1YPKLPLWALL","1482747634",3,1375228800
"33670","AP8UJDH513B7U","1482747634",5,1366502400
"33671","A2NNKUZDWQ5UGY","1482747634",4,1373414400
"33672","A3PSJMCN64D07I","1482747634",4,1364860800
"33674","AWEJZKUA7PKS4","1482747634",4,1372204800
"33676","A3LW8GY42A4URK","1482747634",4,1363824000
"33680","A13MGOHY9LV11G","1482747634",4,1368403200
"33683","A1ULRFNOXE2I08","1482747634",5,1365638400
"33685","A2MHRBM9MKRNTN","1482747634",5,1363219200
"33690","A2103X7H4V415L","1482747634",5,1382140800
"33691","A64NGKLPWCG32","1482747634",1,1366243200
"33693","A21J27Z4G0NZFA","1482747634",4,1367712000
"33694","AZD74VERJY2LP","1482747634",3,1363651200
"33695","A1HTJ9URX28SY4","1482747634",5,1372032000
"33697","AGVIWB7GUWKE0","1482747634",3,1364169600
"33698","A535AAXVRE5VM","1482747634",5,1372204800
"33700","A3JMD13D2L8LF0","1482747634",4,1391904000
"33702","A3D4Z4MKKR3LZD","1482747634",4,1375056000
"33703","A2B1MXB18XYYZ9","1482747634",5,1363392000
"33709","A29M2V3Z5YIL2Q","1482747634",4,1363305600
"33710","A1BC1EZ5SWCF6B","1482747634",4,1364256000
"33711","A27WSU8CQ502TY","1482747634",3,1364169600
"33712","A1NMUPG3KMWRZM","1482747634",3,1370736000
"33713","AXM9RSMIEVGKS","1482747634",4,1383350400
